Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2
87793 ,88343 ,0.0151257262821,0.00467824755555,7.07618920053e-05,0.00990198691884,0.000125336797877
87793 ,88344 ,0.010277769679,0.00483326016302,4.96751347543e-05,0.00755551492102,6.44964766891e-05
87793 ,88378 ,0.00451090620445,0.00329477034785,1.48624000044e-05,0.00390283827615,1.56018932152e-05
87793 ,88379 ,0.00701431930009,0.00230351840793,1.61576136269e-05,0.00465891885401,2.72534361496e-05
87793 ,88412 ,0.0224010196074,0.0130946950504,0.000293334520577,0.0177478573289,0.000336638358957
87793 ,88413 ,0.00408187315883,0.00661162462573,2.6987813096e-05,0.00534674889228,3.01876343382e-05
87793 ,88492 ,0.00650897951632,0.00537495544705,3.4985474906e-05,0.00594196748169,3.56284802008e-05
87793 ,88493 ,0.0265335251166,0.00687910967718,0.000182527029399,0.0167063173969,0.000375675052531
87793 ,88553 ,0.00858845213149,0.009477815012,8.13997605417e-05,0.00903313357174,8.17952437083e-05
87793 ,88554 ,0.0231049050121,0.0141759840506,0.000327534764942,0.0186404445313,0.00036739757971
87793 ,88592 ,0.00716930728243,0.001878722049,1.34691356676e-05,0.00452401466571,2.74642817236e-05
87793 ,88593 ,0.00282310544592,0.00552561869099,1.55994042186e-05,0.00417436206846,1.92511931385e-05
87793 ,88626 ,0.00656391720564,0.00267952795994,1.75881996792e-05,0.00462172258279,2.51324395853e-05
87793 ,88627 ,0.00532379898869,0.00198363745434,1.05604870734e-05,0.00365371822152,1.61388266111e-05
87793 ,88641 ,0.00371418446787,0.00183905743593,6.83059856406e-06,0.0027766209519,8.58864925702e-06
87793 ,88642 ,0.00605320064513,0.00547898459535,3.31653930873e-05,0.00576609262024,3.33302551232e-05
87793 ,88647 ,0.0212112845657,0.00618370513221,0.000131164329229,0.0136974948489,0.000244078401044
87793 ,88648 ,0.010258227678,0.00669506282889,6.86794788173e-05,0.00847664525345,7.50275506883e-05
87793 ,88654 ,0.00511095891222,0.00497285513415,2.54160582671e-05,0.00504190702318,2.54255945938e-05
87793 ,88655 ,0.00777516977304,0.0130264899518,0.000101283170922,0.0104008298624,0.000115071352732
87793 ,88657 ,0.0281882363563,0.00954952240603,0.000269184194671,0.0188688793812,0.000442885023531
87793 ,88658 ,0.00378874719588,0.00355118516186,1.3454542824e-05,0.00366996617887,1.34827606841e-05
87793 ,88673 ,0.00211836620788,0.00114397471796,2.42335738519e-06,0.00163117046292,2.898076773e-06
87793 ,88674 ,0.0156219402817,0.0146873639842,0.000229445123056,0.0151546521329,0.000229881839484
87793 ,88693 ,0.012304577919,0.00794356304154,9.77421903992e-05,0.0101240704803,0.00010725141578
87793 ,88694 ,0.00682388081246,0.00381976878185,2.60656468985e-05,0.00532182479716,3.05779914447e-05
87793 ,88700 ,0.0119276500002,0.0030666075036,3.65774209911e-05,0.00749712875192,7.58364580546e-05
87793 ,88701 ,0.00516030951437,0.00242004752065,1.2488194246e-05,0.00379017851751,1.62427121432e-05
87793 ,88705 ,0.00324096760494,0.00374075114723,1.21236532863e-05,0.00349085937608,1.22485450809e-05
87793 ,88706 ,0.0053865521586,0.00269774862493,1.4531563679e-05,0.00404215039177,1.81463959003e-05
87793 ,88707 ,0.00510896810308,0.010021994284,5.12020491263e-05,0.00756548119355,6.32709622536e-05
87793 ,88708 ,0.00500061459899,0.00503128980276,2.51595412394e-05,0.00501595220087,2.51600117235e-05
87793 ,88711 ,0.0131011355548,0.00571093283992,7.48197052802e-05,0.00940603419736,0.000102127253364
87793 ,88712 ,0.0067525518108,0.00573941022758,3.87556649252e-05,0.00624598101919,3.9268892859e-05
87793 ,88721 ,0.00825085650433,0.00278939504347,2.30148982376e-05,0.0055201257739,3.79286788818e-05
87793 ,88722 ,0.00918512521252,0.00370853661963,3.40633732066e-05,0.00644683091608,4.90598845144e-05
87793 ,88725 ,0.00260362508633,0.0104261940207,2.71459003072e-05,0.0065149095535,5.77421926734e-05
87793 ,88726 ,0.0174576717069,0.020620787692,0.000359990941865,0.0190392296995,0.000364993593232
87793 ,88789 ,0.00409308266539,0.00366894367224,1.50172897452e-05,0.00388101316882,1.51072366879e-05
87793 ,88790 ,0.00265399245085,0.00317295716134,8.42100435307e-06,0.0029134748061,8.55566653844e-06
87793 ,88799 ,0.00656319347284,0.0172434633839,0.00011317218633,0.0119033284284,0.000170206269017
87793 ,88800 ,0.00308058067972,0.00961409898947,2.96170075999e-05,0.00634733983459,5.09604383518e-05
87793 ,88801 ,0.0160499058026,0.00751251004302,0.000120575078531,0.0117812079228,0.000157018641709
87793 ,88802 ,0.0123102315717,0.00656652612993,8.08354572813e-05,0.00943837885084,9.73305333824e-05
87793 ,88804 ,0.00514342122297,0.00251020289618,1.29110308502e-05,0.00382681205958,1.63779502284e-05
87793 ,88805 ,0.00567764286418,0.00493522911714,2.802046838e-05,0.00530643599066,2.82960574659e-05
87793 ,88833 ,0.0180160360597,0.00509965813503,9.18756248528e-05,0.0115578470974,0.000175292034199
87793 ,88834 ,0.00273417213079,0.00648718476929,1.77370798035e-05,0.00461067845004,2.47796317358e-05
87793 ,88835 ,0.003927805486,0.0049510856401,1.94469013389e-05,0.00443944556305,1.99704524757e-05
87793 ,88836 ,0.00396484094232,0.00432008989667,1.71284692968e-05,0.0041424654195,1.71915702066e-05
87793 ,88838 ,0.010352285117,0.00615228176315,6.36901749321e-05,0.00825228344006,7.25101890182e-05
87793 ,88839 ,0.0136228874796,0.0109698274691,0.000149440725283,0.0122963574744,0.000152960088993
87793 ,88840 ,0.00710224460145,0.00728335065424,5.17281378646e-05,0.00719279762785,5.17445375657e-05
87793 ,88841 ,0.00522364047178,0.00572150365871,2.98870780711e-05,0.00547257206524,3.00110119475e-05
87793 ,88915 ,0.00568800704169,0.0043537198284,2.47639890415e-05,0.00502086343504,2.56541502253e-05
87793 ,88916 ,0.0048292555325,0.0037879451771,1.82929552033e-05,0.0043086003548,1.88351188315e-05
87793 ,88940 ,0.00497858866605,0.00434347831524,2.16243919115e-05,0.00466103349064,2.18260744903e-05
87793 ,88941 ,0.00627764552666,0.00527962788198,3.31436323557e-05,0.00577863670432,3.36416519653e-05
87793 ,88943 ,0.00525841396263,0.00365867613736,1.92388336854e-05,0.00445854504999,2.05184142402e-05
87793 ,88944 ,0.0115356861793,0.0048523649688,5.59753595077e-05,0.00819402557407,7.83087507094e-05
87793 ,88945 ,0.00749822820388,0.00325933665167,2.44392500075e-05,0.00537878242778,3.34233508032e-05
87793 ,88946 ,0.00290084690927,0.00306183048253,8.88190149193e-06,0.0029813386959,8.89485934736e-06
87793 ,88979 ,0.0059974986986,0.00540218562624,3.23996012629e-05,0.00569984216242,3.257680009e-05
87793 ,88980 ,0.0068275388709,0.00535714400939,3.65761089611e-05,0.00609234144015,3.76571394855e-05
87793 ,89018 ,0.00658461562554,0.00965387751428,6.35670727276e-05,0.00811924656991,6.82772569984e-05
87793 ,89019 ,0.00731128341233,0.00430648581598,3.14859383118e-05,0.00580888461415,3.60003426093e-05
87793 ,89174 ,0.0271444995699,0.0106232610221,0.000288363104246,0.018883880296,0.000424838765822
87793 ,89175 ,0.0178959341882,0.0097213536514,0.000173972705166,0.0138086439198,0.000207384588643
87793 ,89189 ,0.00515486694692,0.00300395006492,1.54849628998e-05,0.00407940850592,1.77981846165e-05
87793 ,89211 ,0.00309082046593,0.00297817035639,9.20498988855e-06,0.00303449541116,9.21133491214e-06
87793 ,89212 ,0.0146167943969,0.00951992313038,0.000139150759071,0.0120683587636,0.000152139807424
87793 ,89241 ,0.0117625736972,0.0026140421762,3.07478637452e-05,0.00718830793671,7.25956782407e-05
87793 ,89242 ,0.0112857509885,0.00564042505352,6.36564326232e-05,0.008463088021,7.95912850791e-05
87793 ,89658 ,0.0117941260586,0.00991852744717,0.000116980363027,0.0108563267529,0.000118739298103
87793 ,89659 ,0.0164247032344,0.00410598404019,6.74395693455e-05,0.0102653436373,0.000143314990639
87793 ,90191 ,0.00239792963063,0.00179125195653,4.2952961425e-06,0.00209459079358,4.47932504263e-06
87793 ,90192 ,0.00553846444085,0.014546923446,8.05676182296e-05,0.0100426939434,0.000121143785054
87793 ,90193 ,0.0264906604738,0.00674465510618,0.000178670368431,0.01661765779,0.000373622732421
87793 ,90194 ,0.00535098514238,0.0128530891941,6.87766893115e-05,0.00910203716825,9.6917471913e-05
87793 ,90227 ,0.00983651152355,0.0033819074794,3.32661718927e-05,0.00660920950147,5.40971285761e-05
87793 ,90228 ,0.00510210356547,0.00515200384382,2.62860571809e-05,0.00512705370464,2.62873021998e-05
87793 ,90236 ,0.0160266889808,0.00304485265238,4.8798906452e-05,0.00953577081658,0.000133062943681
87793 ,90237 ,0.00474531374137,0.00667630189051,3.16811471026e-05,0.00571080781594,3.35455047186e-05
87793 ,90383 ,0.0194369041949,0.00495144972116,9.62408538564e-05,0.0121941769581,0.000201155049512
87793 ,90384 ,0.00504270447021,0.00242473992822,1.22272468752e-05,0.00373372219922,1.56541160467e-05
87794 ,87882 ,0.0119511020507,0.00868005520225,0.000103736225528,0.0103155786265,0.00010908609927
87794 ,87883 ,0.00670871605456,0.00225815398758,1.51493139101e-05,0.00448343502107,2.50530652662e-05
87794 ,88204 ,0.00481410167932,0.00402038480952,1.9354541263e-05,0.00441724324442,1.96695344977e-05
87794 ,88205 ,0.00715880306609,0.00580949511522,4.15890314433e-05,0.00648414909066,4.24993474164e-05
87794 ,88341 ,0.00366193320302,0.00491143918554,1.79853622281e-05,0.00428668619428,1.87659948283e-05
87794 ,88342 ,0.0114457492811,0.0132228966582,0.00015134595992,0.0123343229697,0.00015292508632
87794 ,88343 ,0.00613207399708,0.00238761683406,1.46410431031e-05,0.00425984541557,2.1651522826e-05
87794 ,88344 ,0.00634586769215,0.00667472017651,4.23568911223e-05,0.00651029393433,4.24109631005e-05
87794 ,88378 ,0.0187008242072,0.00653447671477,0.000122200100329,0.012617650461,0.000196210105982
87794 ,88379 ,0.00740219780541,0.00480276925875,3.5551048067e-05,0.00610248353208,3.89295624516e-05
87794 ,88412 ,0.00430398733121,0.0073416871578,3.15985285169e-05,0.00582283724451,3.62123386351e-05
87794 ,88413 ,0.00647316764428,0.00559601532215,3.62239453202e-05,0.00603459148322,3.66086434184e-05
87794 ,88492 ,0.0091439222598,0.00713985457146,6.52862751478e-05,0.00814188841563,6.72944187975e-05
87794 ,88493 ,0.00502460308973,0.00663352529853,3.33308317108e-05,0.00582906419413,3.46251470478e-05
87794 ,88553 ,0.0201844354222,0.0218268311438,0.000440562263694,0.021005633283,0.000441910995547
87794 ,88554 ,0.0441808377024,0.0328767350862,0.00145252169702,0.0385287863943,0.001516413065
87794 ,88592 ,0.00520223481475,0.00278856660271,1.45067782639e-05,0.00399540070873,1.74196753828e-05
87794 ,88593 ,0.00194890817004,0.000564855300832,1.10085111068e-06,0.00125688173543,2.05865228306e-06
87794 ,88626 ,0.00715851666612,0.00282074865162,2.01923762336e-05,0.00498963265887,2.96004919074e-05
87794 ,88627 ,0.00448975414843,0.00574075769579,2.57745906798e-05,0.00511525592211,2.65570956176e-05
87794 ,88641 ,0.00828523472219,0.00400205261978,3.31579453255e-05,0.00614364367099,4.23307697866e-05
87794 ,88642 ,0.00942523278553,0.0102309839933,9.64294057617e-05,0.0098281083894,9.67540232661e-05
87794 ,88647 ,0.0113308073531,0.0487070012687,0.000551889648124,0.0300189043109,0.00125037958393
87794 ,88648 ,0.0195489164152,0.00999606380678,0.00019541221584,0.014772490111,0.000241040712319
87794 ,88654 ,0.0155900334201,0.0168595986802,0.000262841706874,0.0162248160502,0.000263647604849
87794 ,88655 ,0.00383333846193,0.00412651695036,1.58183361396e-05,0.00397992770615,1.58613129527e-05
87794 ,88657 ,0.00831817119614,0.00542312663957,4.51104958063e-05,0.00687064891786,4.93011372986e-05
87794 ,88658 ,0.0162839752201,0.0114579198728,0.000186580483284,0.0138709475465,0.000198225888391
87794 ,88673 ,0.0036439300907,0.00487749903917,1.77732655162e-05,0.00426071456493,1.85341116915e-05
87794 ,88674 ,0.0139743080353,0.0443427945186,0.000619659869751,0.029158551277,0.00108078235539
87794 ,88693 ,0.00940676865619,0.0158936279881,0.000149507681591,0.0126501983221,0.000170547353587
87794 ,88694 ,0.00770586673346,0.0183995609259,0.000141784564449,0.0130527138297,0.00019896211219
87794 ,88700 ,0.00970947080311,0.00699831603305,6.79499451938e-05,0.00835389341808,7.16251252874e-05
87794 ,88701 ,0.00395684429235,0.00618694741929,2.44807875831e-05,0.00507189585582,2.69674675615e-05
87794 ,88705 ,0.0097473319567,0.00755423503564,7.36336365713e-05,0.00865078349617,7.60384736239e-05
87794 ,88706 ,0.00615516025509,0.00488276615676,3.0054208183e-05,0.00551896320592,3.08637015537e-05
87794 ,88707 ,0.00903993646097,0.00475891711938,4.30203083822e-05,0.00689942679018,5.21838716837e-05
87794 ,88708 ,0.00203662501983,0.00334421663824,6.81091527717e-06,0.00269042082904,7.66581319745e-06
87794 ,88711 ,0.00844164245903,0.00967908430495,8.17073690331e-05,0.00906036338199,8.24730001941e-05
87794 ,88712 ,0.0165062269678,0.011160534891,0.000184218321993,0.0138333809294,0.000198506533883
87794 ,88721 ,0.00566483292336,0.00775601516797,4.39365300776e-05,0.00671042404567,4.61230516677e-05
87794 ,88722 ,0.0124603296497,0.0188300369029,0.000234628467126,0.0156451832763,0.000254915052372
87794 ,88725 ,0.00275579481041,0.00242785389345,6.69066715999e-06,0.00259182435193,6.7444397825e-06
87794 ,88726 ,0.0212899310222,0.00925977557354,0.000197139983242,0.0152748532979,0.000269502303302
87794 ,88789 ,0.00568405685757,0.0069859484822,3.97085283768e-05,0.00633500266988,4.0555989278e-05
87794 ,88790 ,0.00701044482699,0.00311780772977,2.18572190707e-05,0.00506412627838,2.9433530856e-05
87794 ,88799 ,0.0143259888741,0.00915140740985,0.000131102960736,0.011738698142,0.000144491107401
87794 ,88800 ,0.00649212679787,0.00556675147785,3.61400564465e-05,0.00602943913786,3.65682161879e-05
87794 ,88801 ,0.00387323072732,0.0044896866547,1.7389592307e-05,0.00418145869101,1.75796012622e-05
87794 ,88802 ,0.00579454096402,0.00986126284805,5.714149153e-05,0.00782790190603,6.5410604971e-05
87794 ,88804 ,0.0032229781217,0.00359054157501,1.15722369413e-05,0.00340675984835,1.16397883874e-05
87794 ,88805 ,0.0118808003727,0.00653479580591,7.76386044465e-05,0.00920779808932,9.19284868607e-05
87794 ,88833 ,0.00638333637985,0.0102079633992,6.51608641303e-05,0.00829564988952,7.24747500488e-05
87794 ,88834 ,0.00459425005145,0.0133479543033,6.13238397445e-05,0.00897110217735,9.96375088085e-05
87794 ,88835 ,0.00454211009817,0.0071004989981,3.22512482013e-05,0.00582130454813,3.55239250829e-05
87794 ,88836 ,0.00360620749944,0.00240494587098,8.67273383568e-06,0.00300557668521,9.39424858568e-06
87794 ,88838 ,0.0108845083924,0.0111068837279,0.00012089296915,0.0109956960602,0.000120917694545
87794 ,88839 ,0.0098904420772,0.00876507037194,8.66904208163e-05,0.00932775622457,8.73236515538e-05
87794 ,88840 ,0.00632402410756,0.00720039764877,4.55354883149e-05,0.00676221087817,4.59195036067e-05
87794 ,88841 ,0.0309734444997,0.0160154386274,0.000496053299464,0.0234944415636,0.000607924269302
87794 ,88915 ,0.00931755441199,0.0183745726543,0.000171206080503,0.0138460635331,0.000212220870223
87794 ,88916 ,0.0146830402802,0.00280182465746,4.11393043035e-05,0.00874243246882,0.00011172094664
87794 ,88940 ,0.00978169939181,0.00450564389097,4.4072854108e-05,0.00714367164139,5.7991234932e-05
87794 ,88941 ,0.00566104264015,0.00332778293765,1.88387211072e-05,0.0044944127889,2.15607715268e-05
87794 ,88943 ,0.010379977128,0.00364088506286,3.77923036782e-05,0.00701043109544,6.04999846096e-05
87794 ,88944 ,0.0160466977048,0.00705369055703,0.000113188440072,0.0115501941309,0.000153625528853
87794 ,88945 ,0.00976817418288,0.00692956598527,6.76892075559e-05,0.00834887008408,7.17180558057e-05
87794 ,88946 ,0.00259655896717,0.00342022879614,8.8808257504e-06,0.00300839388166,9.22004174398e-06
87794 ,88979 ,0.00461378362993,0.0215083769688,9.92349975652e-05,0.0130610802994,0.000241948639608
87794 ,88980 ,0.0085283078034,0.0139266073634,0.000118770394252,0.0112274575834,0.000133341213322
87794 ,89018 ,0.00307611421095,0.00563423666579,1.73315554755e-05,0.00435517543837,2.06035507224e-05
87794 ,89019 ,0.0182089953983,0.0103575006969,0.000188599682528,0.0142832480476,0.000219422667052
87794 ,89174 ,0.00735210189368,0.0108599840387,7.98437092166e-05,0.00910604296621,8.59963277885e-05
87794 ,89175 ,0.00576085220964,0.00531644091741,3.06272304065e-05,0.00553864656352,3.07259811048e-05
87794 ,89189 ,0.00995455540775,0.0181297298611,0.00018047340043,0.0140421426344,0.000213890139101
87794 ,89211 ,0.0166671999489,0.00676992613082,0.000112835712462,0.0117185630399,0.000161813726977
87794 ,89212 ,0.00873166023786,0.00942620293999,8.23064014051e-05,0.00907893158893,8.25475961877e-05
87794 ,89241 ,0.0169445275569,0.0103259895584,0.000174969014626,0.0136352585577,0.000196871537244
87794 ,89242 ,0.0149935071686,0.00708534936032,0.000106234236426,0.0110394282645,0.000137503716386
87794 ,89658 ,0.0124248229034,0.00640312092432,7.95576435139e-05,0.00941397191387,9.76880908764e-05
87794 ,89659 ,0.00825052351222,0.00428970113999,3.53922801158e-05,0.0062701123261,4.3236337048e-05
87794 ,90191 ,0.00720556243009,0.00931477513202,6.7118193736e-05,0.00826016878105,6.9342582847e-05
87794 ,90192 ,0.0141216657414,0.0156671084028,0.000221245667998,0.0148943870721,0.000222439864508
87794 ,90193 ,0.00431889518919,0.00490241683464,2.11730244825e-05,0.00461065601192,2.13432732379e-05
87794 ,90194 ,0.0199036474746,0.0150171167378,0.000298895397635,0.0174603821062,0.000310834488955
87794 ,90227 ,0.00590121430347,0.00714164572523,4.2144381904e-05,0.00652143001435,4.29137169601e-05
87794 ,90228 ,0.00699823304879,0.0146857409057,0.000102774237353,0.0108419869773,0.000132323125878
87794 ,90236 ,0.00841745487974,0.00432436360266,3.6400135509e-05,0.0063709092412,4.47768336102e-05
87794 ,90237 ,0.00713870814842,0.00583762504338,4.16731014646e-05,0.0064881665959,4.25195100877e-05
87794 ,90383 ,0.0210190709271,0.0113592347533,0.000238760560957,0.0161891528402,0.00028541677841
87794 ,90384 ,0.0124359348158,0.00544900260471,6.77634412035e-05,0.00894246871028,9.2172052065e-05
87882 ,87883 ,0.419292951936,0.485131109524,0.203412054989,0.45221203073,0.205579386486
87882 ,88204 ,0.00463463936179,0.0200305358855,9.28343100529e-05,0.0123325876237,0.000211351124938
87882 ,88205 ,0.00489648750826,0.00714387520721,3.49798957127e-05,0.00602018135773,3.75052714474e-05
87882 ,88341 ,0.00465145541188,0.0115482590656,5.37162121286e-05,0.00809985723876,7.74991624478e-05
87882 ,88342 ,0.00674241522182,0.0084160594408,5.67445672814e-05,0.00757923733131,5.81451097672e-05
87882 ,88343 ,0.011264608449,0.00335194014908,3.7758293324e-05,0.00730827429906,6.90634531366e-05
87882 ,88344 ,0.0131426139553,0.00671042440721,8.819251746e-05,0.00992651918124,0.000108879048651
87882 ,88378 ,0.00309478236699,0.00338482876194,1.04753083677e-05,0.00323980556446,1.05173718233e-05
87882 ,88379 ,0.0122993247903,0.00763508384334,9.39063759908e-05,0.00996720431684,0.000104783947797
87882 ,88412 ,0.00549146590665,0.00285957680562,1.57032685355e-05,0.00417552135613,1.91666886555e-05
87882 ,88413 ,0.00973329455863,0.00523583991402,5.0961972145e-05,0.00748456723632,6.10755212851e-05
87882 ,88492 ,0.00920084516314,0.00784865063717,7.22142192522e-05,0.00852474790015,7.31284342702e-05
87882 ,88493 ,0.00511777441603,0.00848441165421,4.3421304899e-05,0.00680109303512,4.90884280458e-05
87882 ,88553 ,0.00577670851039,0.00415389583742,2.39958454353e-05,0.00496530217391,2.53126059211e-05
87882 ,88554 ,0.00711472566264,0.00611090790168,4.34774332701e-05,0.00661281678216,4.39812583187e-05
87882 ,88592 ,0.0023920015456,0.00294445156598,7.04313269675e-06,0.00266822655579,7.19573320926e-06
87882 ,88593 ,0.00185185579982,0.00424645476656,7.86382188812e-06,0.00304915528319,1.07308739939e-05
87882 ,88626 ,0.00367547815464,0.00487580438202,1.79209124924e-05,0.00427564126833,1.86413040185e-05
87882 ,88627 ,0.00168007851805,0.00502096605239,8.43561720446e-06,0.00335052228522,1.4016381963e-05
87882 ,88641 ,0.00261408406408,0.00193843836758,5.0672408459e-06,0.00227626121583,5.2954893995e-06
87882 ,88642 ,0.00784137102729,0.00598960273327,4.69666973377e-05,0.00691548688028,4.8681220245e-05
87882 ,88647 ,0.00663883533949,0.0104237794151,6.9201755152e-05,0.0085313073773,7.63646559799e-05
87882 ,88648 ,0.00663478015419,0.0120364648498,7.98592981118e-05,0.00933562250198,9.4448396887e-05
87882 ,88654 ,0.00311532936525,0.0046470592029,1.44771199969e-05,0.00388119428408,1.56502181446e-05
87882 ,88655 ,0.00683103140334,0.00747884977296,5.10882576599e-05,0.00715494058815,5.12980919799e-05
87882 ,88657 ,0.00206032770769,0.00631270451777,1.30062400284e-05,0.00418651611273,2.20475942959e-05
87882 ,88658 ,0.00577713048686,0.00293792322351,1.69727658226e-05,0.00435752685519,2.10033147648e-05
87882 ,88673 ,0.00159751329611,0.00272196771589,4.34837961772e-06,0.002159740506,4.9805784888e-06
87882 ,88674 ,0.00545498009628,0.02142607784,0.000116878828159,0.0134405289681,0.000244416809728
87882 ,88693 ,0.00513604718348,0.0186529100404,9.58022260768e-05,0.0118944786119,0.000187155016823
87882 ,88694 ,0.00734421852802,0.0109979062154,8.07710265963e-05,0.00917106237169,8.74457434546e-05
87882 ,88700 ,0.00331977804504,0.00521003981684,1.72961757977e-05,0.00426490893094,1.90827205807e-05
87882 ,88701 ,0.00843633240374,0.00412369131469,3.47888306612e-05,0.00628001185922,4.40882672426e-05
87882 ,88705 ,0.00227454948881,0.00571599281387,1.30013085328e-05,0.00399527115134,1.89230746126e-05
87882 ,88706 ,0.0102972225364,0.0177316873936,0.000182587131039,0.014014454965,0.000210222764895
87882 ,88707 ,0.00970959765897,0.00961950328278,9.34015065549e-05,0.00966455047087,9.34055650532e-05
87882 ,88708 ,0.00733730480889,0.0137605594346,0.000100965418913,0.0105489321217,0.000121594518906
87882 ,88711 ,0.00702242688502,0.0068000771181,4.77530443744e-05,0.00691125200156,4.77777640838e-05
87882 ,88712 ,0.00265179184286,0.00463633263493,1.22945890621e-05,0.00364406223889,1.42637901398e-05
87882 ,88721 ,0.00707258720388,0.00633681173758,4.48176536086e-05,0.00670469947073,4.5088336377e-05
87882 ,88722 ,0.00648850967025,0.00744761677585,4.83239334704e-05,0.00696806322305,4.87838766904e-05
87882 ,88725 ,0.00344373698622,0.00926985507783,3.19229427884e-05,0.00635679603203,4.88947687971e-05
87882 ,88726 ,0.00213993867301,0.0114489562041,2.45000641467e-05,0.00679444743854,6.78289678436e-05
87882 ,88789 ,0.0134257308791,0.00552609276775,7.41918343126e-05,0.00947591182341,0.000105393975457
87882 ,88790 ,0.00281718999,0.00198755107125,5.59930898254e-06,0.00240237053063,5.9434593503e-06
87882 ,88799 ,0.00439651259511,0.0125533190233,5.51908251964e-05,0.00847491580921,8.845757075e-05
87882 ,88800 ,0.00226843597375,0.0096959396075,2.19946182049e-05,0.00598218779062,4.95785233196e-05
87882 ,88801 ,0.00792701394647,0.0137920301114,0.000109329615044,0.010859522029,0.000126528822351
87882 ,88802 ,0.00544249552426,0.00668374837898,3.63762706379e-05,0.00606312195162,3.71466249626e-05
87882 ,88804 ,0.00347271605757,0.0069287361584,2.4061533316e-05,0.00520072610799,3.00335707846e-05
87882 ,88805 ,0.00559157763134,0.0106351602801,5.94673243279e-05,0.00811336895572,7.21861872953e-05
87882 ,88833 ,0.0227609146047,0.0153393084537,0.00034913668981,0.0190501115292,0.00037667680874
87882 ,88834 ,0.0070441548779,0.00551491270402,3.88478992252e-05,0.00627953379096,4.00171900384e-05
87882 ,88835 ,0.00796260336154,0.0171280010905,0.00013638347906,0.012545302226,0.000178385736825
87882 ,88836 ,0.00446479670186,0.0140070223881,6.2538507361e-05,0.00923590954495,0.000108065542884
87882 ,88838 ,0.010007308138,0.0184114612135,0.000184249165635,0.0142093846758,0.000219564060093
87882 ,88839 ,0.00792253305798,0.018196412915,0.000144161682855,0.0130594729865,0.000196937986513
87882 ,88840 ,0.00401949496323,0.00454234604949,1.82579370671e-05,0.00428092050636,1.83946236963e-05
87882 ,88841 ,0.00403846064368,0.00515893602925,2.08341601174e-05,0.00459869833646,2.14618926622e-05
87882 ,88915 ,0.00203022994527,0.0027067397263,5.4953040464e-06,0.00236848483579,5.72413678831e-06
87882 ,88916 ,0.00201470763773,0.00421116200458,8.48426025433e-06,0.00311293482115,1.08964661472e-05
87882 ,88940 ,0.00467994668573,0.00966411740552,4.52275542225e-05,0.00717203204563,5.76485331045e-05
87882 ,88941 ,0.00227507498206,0.00239934696107,5.45869424441e-06,0.00233721097156,5.46641600679e-06
87882 ,88943 ,0.00825104851665,0.00672614447649,5.54977444054e-05,0.00748859649657,5.66604105713e-05
87882 ,88944 ,0.00736514041208,0.00460811969538,3.39394485922e-05,0.00598663005373,3.77400302083e-05
87882 ,88945 ,0.0065240201194,0.00350348536886,2.28568090345e-05,0.00501375274413,2.74186241241e-05
87882 ,88946 ,0.00378396870392,0.00963509269399,3.64588892134e-05,0.00670953069896,5.3576715187e-05
87882 ,88979 ,0.0043958061747,0.00561297387779,2.46735452304e-05,0.00500439002625,2.54142938392e-05
87882 ,88980 ,0.00455602134947,0.00809132876508,3.68642665993e-05,0.00632367505728,4.31134658607e-05
87882 ,89018 ,0.00552554925691,0.00734411130071,4.05802487403e-05,0.00643483027881,4.22338326938e-05
87882 ,89019 ,0.00553049205608,0.00716100203131,3.96038648478e-05,0.0063457470437,4.09331462374e-05
87882 ,89174 ,0.00341533303004,0.00339873446528,1.16078100796e-05,0.00340703374766,1.16079478358e-05
87882 ,89175 ,0.00732880235255,0.0227713959788,0.00016688706042,0.0150500991657,0.000286123909373
87882 ,89189 ,0.00423557595376,0.01124922843,4.76469614365e-05,0.00774240219188,7.22426219651e-05
87882 ,89211 ,0.00621759958492,0.00859902591109,5.34652999355e-05,0.00740831274801,5.6300895609e-05
87882 ,89212 ,0.00897066347646,0.00395023756874,3.54362518813e-05,0.0064604505226,4.80385900287e-05
87882 ,89241 ,0.00226692774187,0.00556101953316,1.26064294528e-05,0.00391397363752,1.80319498175e-05
87882 ,89242 ,0.00238656498423,0.00448857397623,1.07122734808e-05,0.00343756948023,1.2921494382e-05
87882 ,89658 ,0.00447092398573,0.0045234224633,2.02238779888e-05,0.00449717322452,2.02252560338e-05
87882 ,89659 ,0.0029849031052,0.00198958226043,5.93871026721e-06,0.00248724268282,6.43404205923e-06
87882 ,90191 ,0.00197702522095,0.00259569709822,5.13175862912e-06,0.00228636115958,5.32313607498e-06
87882 ,90192 ,0.00285461533063,0.00759586307094,2.16832671717e-05,0.00522523920078,3.29229822392e-05
87882 ,90193 ,0.00533591322424,0.00828255156023,4.41949764007e-05,0.00680923239223,4.85363151422e-05
87882 ,90194 ,0.0133471416847,0.0141601119716,0.000188997020756,0.0137536268282,0.0001893274811
87882 ,90227 ,0.0102601313309,0.0104987368077,0.000107718418456,0.0103794340693,0.000107746884743
87882 ,90228 ,0.00115599531544,0.0091280875342,1.05520264285e-05,0.00514204142482,4.23291536007e-05
87882 ,90236 ,0.00545380750471,0.00310947947068,1.69585024729e-05,0.00428164348769,1.97064394385e-05
